,rank-title,rank-sub,price,selling_proposition,discount,goods-title-link
1013,#1 Best Sellers,in Men Accessories,484.49999999999994,0.0,7.0,"1pc Men's Solid Color, Vintage Washed, Distressed Baseball Cap With Frayed Brim, Suitable For Spring, Summer, Sun Protection And Daily Wear"
1014,Unranked(New),General_jewelry,106.4,9900.0,20.0,1pc Funny Double Sided Stainless Steel Accessories Pocket Hug Token Gift For Women Men Friends Birthday Family Members
1015,Unranked(New),General_jewelry,190.0,1200.0,9.0,"6pcs/1pc Women's Square Shaped Fashionable Various Styles & Colors Cute, Trendy, Street-Style, High-End, Personalized Summer Dopamine Y2k Sunglasses Set Suitable For Daily Wear, Vacation, Parties, Outdoor Activities - Female Accessory"
1016,Unranked(New),General_jewelry,237.5,2000.0,0.0,5pcs/set Fashionable Elastic Bracelet Set With Soft Pottery Beads
1017,Unranked(New),General_jewelry,54.15,5600.0,53.0,Xiacheng 1 Pair Stainless Steel Hoop Earrings For Women Or Girls 40mm/50mm Hypoallergenic Earrings Size Avaliable 40mm/50mm Stainless Steel Rounded Hoops Earrings
1018,Unranked(New),General_jewelry,180.5,500.0,10.0,"1pc Cute Fruit Bubble Milk Tea Cup Shaped Plush Toy Doll Keychain For Women, Bag Decoration Accessory"
1019,#2 Best Sellers,in Men Brooches,152.0,0.0,0.0,Mental Health Matters Enamel Pin End The Stigma Anxiety Awareness Psychotherapy Brooch Positive Happy Reminder Badge Gift
1020,Unranked(New),General_jewelry,152.0,70.0,0.0,100pcs 6mm Flower Shaped Bead DIY Jewelry Accessory
1021,Unranked(New),General_jewelry,152.0,500.0,0.0,Bohemian Style 5pcs/Set Beaded Tassel Charm Bracelet Set For Women
1022,Unranked(New),General_jewelry,412.3,1200.0,21.0,"Ceramic Shell Jewelry Dish Jewelry Plate Ceramic Serving Tray Seashell Dinner Plate Jewelry Ring Dish Storage Tray, Gift For Valentine's Day"
1023,Unranked(New),General_jewelry,410.40000000000003,100.0,17.0,"1pc Metallic Rim Aviator Sunglasses For Women, Classic And Fashionable Shades Beach Accessories"
1024,Unranked(New),General_jewelry,266.0,50.0,0.0,A stylish personality women's stainless steel Roman numerals black shell geometric elements double layer wear style women pendant necklace suitable for daily wear
1025,Unranked(New),General_jewelry,171.0,1700.0,0.0,Solid Twist Geometric Drop Earrings
1026,Unranked(New),General_jewelry,228.0,1900.0,0.0,22 PCS Metal Fringe Faux Pearl Fried Dough Twists Rotating Bohemian Women's Elegant Gorgeous Ring Set
1027,Unranked(New),General_jewelry,133.0,900.0,0.0,Heart & Letter Pendant Layered Necklace
1028,#3 Best Sellers,in Women Beaded Necklaces,152.0,0.0,0.0,Minimalist Beaded Necklace
1029,Unranked(New),General_jewelry,532.0,200.0,20.0,Rhinestone Decor Visor Hat
1030,#8 Best Sellers,in Women Jewelry Sets,239.4,0.0,3.0,"7pcs Summer Boho Elegant Casual Colorful Wood Cube Women Jewelry Sets,5pcs Casual Versatile Exquisite Beaded Bracelets&1pair Dangle Earrings,For Women&Teen Girls Daily Decoration,Summer Vacation Travel,Beach Party,Music Festivals"
1031,Unranked(New),General_jewelry,266.0,1200.0,0.0,1pc Gold Fashion Metal Minimalist Geometric Round Multi-Layer Stacked Invisible Chain Necklace For Party & Vacation Jewelry
1032,Unranked(New),General_jewelry,342.0,200.0,8.0,1pc Rhombus Shaped Personality Metal Small Frame Y2K Fashion Glasses
1033,Unranked(New),General_jewelry,294.5,10.0,0.0,"1pc Electric Beading Machine Kit - USB Powered Automatic Beading Threading Device For DIY Jewelry Making, Creative Hand-Woven Bracelet, Quick Rotating Beads For Polymer Clay And Seed Beads"
1034,Unranked(New),General_jewelry,114.0,10000.0,0.0,1pair Fashionable Stainless Steel Round Drop Earrings For Women For Daily Decoration
1035,#7 Best Sellers,in Fine Single Ring,646.0,0.0,0.0,"1pc 925 Sterling Silver Bow-knot Ring, Fashionable Statement Index Finger Ring, Elegant Women's Accessory"
1036,Unranked(New),General_jewelry,256.5,1400.0,0.0,"[7PCS] Popular Bohemian Style Colorful Beaded Bracelet Set, Perfect Gift For Summer Beach Girls"
1037,#9 Best Sellers,in Customized Fashion Word Necklaces,465.50000000000006,0.0,0.0,"1pc Personalized Minimalist Customized Name Initial Necklace, Gift For Holiday & Anniversary"
1038,Unranked(New),General_jewelry,237.5,400.0,0.0,6pairs New Design Water Drop Shaped CCB Gold & Silver Plated Chic Exaggerated Earrings Set
1039,Unranked(New),General_jewelry,456.0,3300.0,8.0,"4pcs Women's Leopard Print Fabric Headbands, Versatile Style Hair Accessories"
1040,Unranked(New),General_jewelry,161.5,5100.0,0.0,1pc Fashionable Minimalist Hollow Out Double-Layered Clover Anklet
1041,#6 Best Sellers,in Jewelry Box,627.0,0.0,7.0,"1pc Pink Jewelry Storage Box, Multi-Layer Cosmetic Organizer"
1042,Unranked(New),General_jewelry,126.35000000000001,500.0,22.0,"1pc Glasses Case With Buckle Closure, Portable Eyeglasses Box For Sunglasses And Reading Glasses, Colored Pu Leather"
1043,Unranked(New),General_jewelry,133.0,40.0,7.0,Rhinestone Decor Ring
1044,#9 Best Seller,in Square Women Eyeglasses,256.5,0.0,7.0,1pc Anti-Blue Light Glasses Women Men Oversized Optical Frame Eye Protection Ultra Light Eyeglasses Office Computer Goggles Clear Glasses Accessories
1045,Unranked(New),General_jewelry,62.7,2200.0,53.0,1pc 10mm Eye & Hand Charm Beaded Bracelet(Assorted)
1046,Unranked(New),General_jewelry,209.00000000000003,10000.0,4.0,"4pcs/Set Women's French Style Vintage Floral Striped Printed Scarf Hairband, For Casual, Elegant, Daily, And Dating Occasions, A Multi-Purpose Gift For Dress-Up"
1047,Unranked(New),General_jewelry,131.1,10000.0,1.0,1pair Fashionable & Punk Style Twisted Square & Cross Button Daily & Office Wear Stud Earrings
1048,Unranked(New),General_jewelry,82.65,1100.0,42.0,Starfish Charm Conch Decor Beaded Anklet
1049,#6 Best Sellers,in Hair Clips,161.5,0.0,11.0,2pcs Artificial Flower Decor Hair Clip Hair Accessories For Women Girls Gifts
1050,#3 Best Seller,in Boho Women Fashion Glasses,152.0,0.0,6.0,1pc Fashionable Y2k Square Frame Cute Unisex Retro Sports Sunglasses For Daily Wear Shades Beach Accessories
1051,#4 Best Sellers,in Watch Accessories & Tools,237.5,0.0,0.0,"1pc Engraved Band Compatible With Apple Watch Band 38mm 40mm 41mm 42mm 44mm 45mm 49mm Women Men,Carved Flower & Turtle Pattern Soft Silicone Sport Apple Watch Strap Compatible With Apple Watch Series Ultra 1 2 SE 9 8 7 6 5 4 3 2 1"
1052,Unranked(New),General_jewelry,190.0,400.0,0.0,1set Dainty 14K Gold Plated Stacking Cubic Zirconia Ring Set For Women Wedding Bands Engagement  Jewelry
1053,Unranked(New),General_jewelry,199.5,2500.0,0.0,4pcs/Set Bohemian Style Leaf & Elephant Pendant Wood Bead Tassel Bracelets
1054,Unranked(New),General_jewelry,807.5,3100.0,0.0,"1pc Clear Jewelry Display Rack, Gift For Valentine's Day"
1055,#1 Best Sellers,in Fine Chain Bracelets,142.5,0.0,0.0,SHEIN ICON 1pc Fashionable Golden Multi-Layered Chain Bracelet With Star Pendant
1056,Unranked(New),General_jewelry,133.0,2000.0,0.0,1pc Bohemian Style Rice Beads & Faux Pearl Vacation Necklace(Random Color)
1057,Unranked(New),General_jewelry,180.5,3700.0,0.0,4 Pairs Silver Hoop Earrings Set Stainless Steel Cute Huggie Earrings for Women Rounded Small Hoop Earrings 10/12/15/20MM
1058,#10 Best Sellers,in Women Ring Sets,152.0,0.0,0.0,2pcs Simple Metal Fashionable Minimalist Style New Arrival Women's Rings
1059,Unranked(New),General_jewelry,190.0,600.0,0.0,200pcs Random Color Letter Detail Bead
1060,Unranked(New),General_jewelry,66.5,0.0,50.0,"30pcs Moonstone Matt Crystal Glass Beads, Mermaid Aurora Grinding Matte Sparkling Round Loose Beads For DIY Jewelry Making, Bracelet, Necklace, Beaded Pen, Phone Strap, Etc. (8.5mm Matt White Glass Beads)"
1061,Unranked(New),General_jewelry,171.0,700.0,0.0,"Nylon Sport Loop Compatible With Apple Watch Band 38/40/41/42/44/45/49mm, Adjustable Breathable Women Men Braided Strap Compatible With Apple Watch Series Ultra 9/8/7/6/5/4/3/2/1 SE,Rose Pink"
1062,Unranked(New),General_jewelry,370.5,200.0,7.0,Square Frame Fashion Glasses Elegant Shades Beach Accessories
1063,Unranked(New),General_jewelry,219.45000000000002,2100.0,39.0,1pc Women's Oversized Jelly Sunglasses With Gradient Lens And Decorative Frame Cute Shades Beach Accessories
1064,Unranked(New),General_jewelry,197.6,200.0,20.0,7pcs Bear Charm Rhinestone Decor Necklace
1065,Unranked(New),General_jewelry,228.0,3800.0,0.0,Shell & Starfish Charm Faux Pearl Decor Bracelet
1066,Unranked(New),General_jewelry,205.20000000000002,100.0,10.0,"2pcs Gold Colored Harvest Wheat Napkin Rings For Home Kitchen, Restaurant, Parties, Hotels, Farms, Weddings, Etc"
1067,Unranked(New),General_jewelry,171.0,100.0,0.0,"2pcs Luminous Bracelets With Turquoise, Rhinestone, Fluorite Single Loop Hand Chain"
1068,Unranked(New),General_jewelry,190.0,600.0,0.0,"2/4/6/10pcs  Simple And Colorful Shell Cross Beaded Bracelet For Women, Beach Bracelet, Friend Gift"
1069,Unranked(New),General_jewelry,522.5,300.0,8.0,Sun Visor Hats For Women Wide Brim Straw Roll-Up Ponytail Summer Beach Hat UV UPF Packable Foldable Travel Boho Bow
1070,Unranked(New),General_jewelry,114.0,2300.0,20.0,"1pc Snowflake Design Fashionable Drawstring Bracelet With Inlaid Rhinestone, Minimalist & Elegant Design"
1071,Unranked(New),General_jewelry,142.5,3500.0,0.0,1pair Minimalist Criss Cross Design Drop Earrings For Women’s Daily & Work
1072,#2 Best Sellers,in Headbands,144.4,0.0,20.0,2pcs Practical Hair Hoop Tiaras
1073,Unranked(New),General_jewelry,190.0,4500.0,0.0,1pc Copper Chunky Alphabet Balloon Bubble Initial Letter Pendant Necklace For Women Men Personalized Fashion Jewelry
1074,Unranked(New),General_jewelry,133.0,3000.0,0.0,Faux Pearl Beaded Hoop Earrings Faux Pearl Beaded Hoop Earrings Allover Pearl Earring Hoop Earrings Women's Fashion Accessories 2023 New In
1075,Unranked(New),General_jewelry,237.5,1100.0,0.0,10pcs/pack Cute Strawberry Pendant Accessories Personality Fashion Earrings Necklaces Bracelets Handmade DIY Jewelry Accessories Materials
1076,Unranked(New),General_jewelry,82.65,500.0,38.0,2pcs/set Simple & Fashionable Letter A & Peach Heart Necklace And Bracelet For Women
1077,Unranked(New),General_jewelry,174.8,3600.0,20.0,1pair Women Square Frame Anti-Blue Light Eyeglasses Clear Glasses Accessories
1078,Unranked(New),General_jewelry,121.60000000000001,6700.0,20.0,Ring Charm Necklace
1079,Unranked(New),General_jewelry,125.4,1100.0,31.0,"1pc Elegant Delicate Fresh Gentle Pink.   Initial Keychain, Y2K Butterfly Eye-Catching Letter Keychain,Girls Women Ladies For Bags Car Keys Decors, Gift"
1080,Unranked(New),General_jewelry,258.40000000000003,5100.0,20.0,Fashion Copper Cubic Zirconia Letter Pendant Necklace For Men Women For Daily Decoration
1081,#9 Best Sellers,in Women Fingerless Gloves,304.0,0.0,6.0,"1pair Fashionable Logo Fabric Ladies' Gloves, Elastic Fingerless Arm Warmers, Leisure Long Sleeves"
1082,Unranked(New),General_jewelry,91.2,1200.0,47.0,Cubic Zirconia Water-drop Pendant Necklace & Stud Earrings
1083,Unranked(New),General_jewelry,142.5,3000.0,0.0,1pair Multicolored Floral & Leaf Shaped Hollow Out Circle Stud Earrings
1084,#6 Best Seller,in Casual Headbands,174.8,0.0,8.0,"4pcs Women's White/Brown Vintage Soft Sponge High Crown Solid Color Headband, Fashionable And Elegant Hair Accessory With High-Grade Feeling, Suitable For Daily Outings, Hairstyling, Face Washing, Bathing, Makeup And Matching Clothes"
1085,Unranked(New),General_jewelry,98.8,300.0,26.0,1pc Minimalist Yellow Crossed Layered Cuff Bangle For Women For Daily Decoration Commuting
1086,Unranked(New),General_jewelry,142.5,4500.0,0.0,1pair Gold-tone Irregular Geometric-shaped Hoop Earrings Suitable For Women's Daily Wear To Work
1087,Unranked(New),General_jewelry,180.5,1000.0,10.0,"Vintage Hollow Out Heart Shaped Sunglasses, Heart Shaped Retro Sunglasses, Women's Fashion Anti-Uv Sun Glasses, Summer Travel Essential, Trending Valentine's Day Gift For Ladies Cute"
1088,Unranked(New),General_jewelry,304.0,300.0,9.0,55Pcs  Officially Licensed Stickers Food Style  Stickers Kawaii Mom Dad Grand Mother Father Teacher Sister Brother Friend Students Funny Valentine's Day Gifts  Badtz-Maru   Pompompurin  Little Twin Stars  Mimmy
1089,#4 Best Sellers,in Jewelry Findings & Components,161.5,0.0,0.0,"5pcs/Pack Jewelry Extender Chain For Necklace Bracelet, 5 Different Lengths, Unisex"
1090,Unranked(New),General_jewelry,171.0,400.0,0.0,Wooden Beaded Bracelet
1091,Unranked(New),General_jewelry,152.0,10.0,0.0,Retro Bohemian Wind Geometric Shape Sun Flower Fringe Earrings Europe And The United States Creative Colorful Women's Ear Hanging
1092,Unranked(New),General_jewelry,380.0,600.0,50.0,"5Packs BLS BLUES Reading Glasses for Women/Men Blue Light Blocking, Vintage Computer Readers Anti Migraine/Eye Strain Eyewear"
1093,Unranked(New),General_jewelry,152.0,300.0,0.0,5pcs Random Color Block Bracelet
1094,Unranked(New),General_jewelry,228.0,600.0,11.0,1pc Adorable Cherry Keychain Fluffy Plush Cute Cherry Backpack Charm Fashion Elegance Decoration Keychain Bag Pendant Ornaments With Metal Hanging Clasp Small And Lightweight Easy To Carry Around Easy To Hang Can Be Easily Hung On Car Keys Handbags Backpacks Wallets And Other Items Perfect For Any Occasion Such As Dating Wedding Shopping Office Car Home Etc. Is An Ideal Gift Choice Give It To Friends Wives Family Classmates Ladies And Girls On Birthdays Holidays Or Parties. Gift Accessories Decor Car Accessaries Women Key Chain Charms Cherry Charm Cherry Bag Charm
1095,Unranked(New),General_jewelry,133.0,1800.0,0.0,1 Pair Of Stylish Bohemian Style Leaf Pendant Earrings 2024 Collection For Women Daily Wear
1096,Unranked(New),General_jewelry,589.0,1300.0,7.0,"1pc Ladies' Adjustable Buckle Solid Color Straw Sun Hat, Outdoor Sun Protection Casual Hat, Suitable For Spring/Autumn Travel, Beach Vacation, Men's Y2k Style Youth Cap Boho"
1097,Unranked(New),General_jewelry,342.0,2500.0,0.0,"1pc Elegant And Stylish Titanium Steel Four-Leaf Clover Ten-Flower Bracelet With Zirconia, Women Wristband"
1098,Unranked(New),General_jewelry,133.0,4200.0,7.0,2PCS/1set Octagonal Shaped Irregular Flat Banana Clip Brain Back Board Hair Clip Simple Infinite Symbol Hair Accessory
1099,Unranked(New),General_jewelry,239.4,6700.0,3.0,3pcs Resin Bangle
1100,Unranked(New),General_jewelry,313.5,2100.0,0.0,1pair Long Beaded Red Floral Petal Shaped Pendant Earrings
1101,Unranked(New),General_jewelry,408.5,5900.0,0.0,"1pc Stylish Geometric Zinc Alloy Bangle With Square & Circular Shape, Street Style & High-End, Exaggerated & Minimalistic, Abstract & Vintage, Luxurious & Elegant, Suitable For Daily Commuting, Party, Romantic Vacation, Photography, Showroom, Business & Personal Events, Chic, Gorgeous, High-End, Cute, Also Suitable For Couples' Dates"
1102,Unranked(New),General_jewelry,123.5,2500.0,0.0,"Ehan Cross-border Fashionable And Popular Accessory Supplier, Cute Double-layer Heart Charm Anklet For Women"
1103,Unranked(New),General_jewelry,180.5,50.0,0.0,9pcs Geometric DIY Jewelry Accessory
1104,Unranked(New),General_jewelry,142.5,4100.0,0.0,1pair New Design Shell Decor Transparent Acrylic Geometric Gold plated Square Pendant Drop Earrings for Women Daily Jewelry
1105,#5 Best Seller,in Boho Hair Bands,167.2,0.0,20.0,4pcs Women's Floral Print Scarf Hairband Multi-Use For Vacation And Daily Life Boho
1106,#6 Best Sellers,in Women Stud Earrings,136.79999999999998,0.0,20.0,Faux Pearl Decor Earring Jackets
1107,Unranked(New),General_jewelry,142.5,800.0,0.0,"100-200pcs Pony Beads , Rainbow Mixed Colors Beads For Jewelry Bracelets Making, Bracelet Beads, Plastic Barrel Beads For Crafts, Hair Beads For Braids For Girls (Multicolored)"
1108,Unranked(New),General_jewelry,456.0,900.0,0.0,Stainless Steel Watchband & Case Set Compatible With Apple Watch
1109,Unranked(New),General_jewelry,275.5,90.0,0.0,3pcs Cross Necklace Set Creative Simple Fashion Stainless Steel Men's Jewelry Set
1110,Unranked(New),General_jewelry,133.0,1800.0,0.0,Faux Pearl Decor Drop Earrings
1111,Unranked(New),General_jewelry,123.5,1600.0,0.0,Water-drop Decor Earrings
1112,#7 Best Sellers,in Women Body Jewelry,180.5,0.0,0.0,ROMWE Grunge Punk 1pc Fashion Stainless Steel Rhinestone Decor Nose Ring For Women For Daily Decoration
1113,#7 Best Sellers,in Women Long Necklaces,142.5,0.0,0.0,1pc Fashion Disc Charm Necklace For Women For Daily Life
1114,Unranked(New),General_jewelry,133.0,1300.0,0.0,1pc 40+5cm Vintage Link Chain Paperclip Necklace Minimalist Stainless Steel Golden Necklace Women Jewelry Gift
1115,Unranked(New),General_jewelry,172.9,6000.0,9.0,"Exaggerated & Versatile Large Circle Earrings Metal Hoop Earrings, Fashionable Circle Earrings Set, Multiple Pairs"
1116,Unranked(New),General_jewelry,152.0,1200.0,0.0,Geometric Drop Earrings
1117,Unranked(New),General_jewelry,138.7,6500.0,14.0,Faux Pearl Decor Hair Claw Elegant
1118,Unranked(New),General_jewelry,190.0,400.0,0.0,8mm Flashing Stone & Moonstone Beaded Bracelet
1119,Unranked(New),General_jewelry,608.0,2000.0,0.0,1pc Women Creative Fashionable Colorful Irregular Geometric Patchwork Design Elastic Zinc Alloy Bangle Apple Watch Band Compatible With 38mm 40mm 41mm 42mm 44mm 45mm 49mm Metal Strap Compatible With Apple Watch  Series Ultra 2 SE 9 8 7 6 5 4 3 2 1
1120,Unranked(New),General_jewelry,196.64999999999998,100.0,41.0,Sanrio 50pcs Officially Licensed Vinyl Sticker Waterproof UV Scratch Resistant Great For Mom Dad Grand Mother Father Teacher Sister Brother Boy Girl Friend Funny Valentine'S Day Gifts Badtz-Maru  Pompompurin Little Twin Stars Mimmy Hangyodon Tuxedo Sam Rilakkuma
1121,Unranked(New),General_jewelry,255.54999999999998,100.0,23.0,"6pairs/Set Vintage Carved Flower Dangle Earrings, Bohemian Style Wooden Jewelry, Fashion Festival Drop Earrings"
1122,Unranked(New),General_jewelry,142.5,1200.0,0.0,"1 Pair Of Cute And Stylish Ocean Beach Style Starfish Earrings With A Drop-Shaped Enamel Ball And White Starfish-Shaped Pendant, Suitable For Girls To Wear On Vacation, Daily Life, Or Bohemian Fashion Style."
1123,Unranked(New),General_jewelry,142.5,3900.0,0.0,Fashionable And Popular Men's Stainless Steel Minimalist Hoop Earrings For Jewelry Gift And For A Stylish Look
1124,Unranked(New),General_jewelry,319.2,5700.0,20.0,Frameless Sunglasses European And American Style Y2k Futuristic Sports Eyewear Street
1125,Unranked(New),General_jewelry,144.4,7100.0,20.0,Braided Detail Round Drop Earrings
1126,Unranked(New),General_jewelry,152.0,1200.0,0.0,1pc Women's Simple Jelly Color Decor Beaded Necklace
1127,#3 Best Sellers,in Wedding Fashion Jewelry,80.75,0.0,55.0,1pair Elegant Faux Pearl Decor Earrings For Women For Daily Decoration
